BASE_YM,KWRD_NM,BLOG_NM,TITLE_NM,BLOG_CN,BLOG_URL,MOP_CN
202106,감천문화마을,Just keep swimming,"[국내여행] 당일치기 부산여행, 부산가볼만한곳 - <b>감천문화마을</b>",어쨌든 흐린 이날 첫 여정지 <b>감천문화마을</b>로. 주차장에서 마을을 가려면 조금 올라가야 한다. 집을 이렇게 형형색색으로 칠한 것만으로 특색이 생긴다는 게 참 놀랍다. <b>감천문화마을</b>의 키워드같은 물고기....,https://blog.naver.com/adoreyou_31,"'마을', '이날', '특색', '물고기', '여정', '집', '주차장', '키워드', '형형색색', '감천문화마을'"
202106,감천문화마을,♥️초록바다의 감성여행,1박2일 부산 여행코스 송도케이블카 부산 <b>감천문화마을</b>...,주차장: 마을 입구 공용주차장 이용(유료) 교통 부산역→ 남포동방면 → 아미동방면 → 감천동방면 → 감내2로 →<b>감천문화마을</b> 1박2일 부산 여행코스 세번째 여행지는 바로 <b>감천문화마을</b>이었다. 가장 먼저...,https://blog.naver.com/hnmh2332,"'입구', '마을', '이용', '감천동', '여행', '교통', '방면', '남포동', '아미동', '여행지', '부산역', '주차장', '감내', '공용', '유료', '코스', '감천문화마을', '부산'"
202106,감천문화마을,www.iruni.com,"딸과 부산여행 - <b>감천문화마을</b>, 아방가르드카페, 고양이다락방...",가서 택시타고 <b>감천문화마을</b> 들어가자마자 할말을 잃었다 뭔가 되게 비현실적인 뷰... 12시쯤 갔더니... 있는 마을 실제 지금도 어르신들이 많이 살고있다고.. 택시기사님께서 가이드 빙의하여 설명 해주셨던걸...,https://blog.naver.com/rundesign,"'현실', '기사', '말', '실제', '설명', '마을', '지금', '빙의', '어르신', '택시', '가이드', '뷰', '감천문화마을'"
202106,감천문화마을,去旅行❤,남포동에서 걸어간 <b>감천문화마을</b>과 아미비석문화마을 (bts...,부산 여행 / 가볼 만한 곳 <b>감천문화마을</b> 아미비석문화마을 (bts 방탄 지민&amp;정국 벽화) 평화로운 평일... 이때 이미 얼굴 붉은토메이토~ 계속해서 올라가다 보면 보이는 아미초등학교와 감천동 표지판... 눈물을...,https://blog.naver.com/kang3862,"'초등', '지민', '곳', '눈물', '여행', '얼굴', '평일', '벽화', '방탄', '감천문화마을', '아미', '평화', '마을', '문화', '이토', '이때', '표지판', '감천동', '학교', '비석', '토메', '계속', '정국', '부산'"
202106,감천문화마을,"어서오세요, 지송월드에! :) ★","부산여행기8: <b>감천문화마을</b> 야경, 어린왕자 얼굴","GAMCHEON 문화마을! 여기저기 조형물들이 있어요. 독특하죠? 낮에 왔으면 더 잘 보였을 것 같긴 한데, 비 오는 날, <b>감천문화마을</b>의 야경을 감상하는 것도 흔치 않은 기회니까 좋게 생각하기로. 응?ㅋㅋㅋ...",https://blog.naver.com/lovesongbaby,"'감상', '독특', '마을', '여기저기', '문화', '조형물', '야경', '생각', '날', '낮', '비', '기회', '감천문화마을'"
202106,감천문화마을,올려다보면 하늘 내려다보면 바다.,부산 태종대 수국축제와 함께 <b>감천문화마을</b>과 해동용궁사 탐방,"경관은 감천만의 독특함을 보여준다. 지역예술인들과 마을 주민들이 모여 시작한 마을미술프로젝트는 <b>감천문화마을</b> 만들기 사업의 디딤돌이 되었다. <b>감천문화마을</b>에는 <b>감천문화마을</b> 안내센터, 감내어울터...",https://withbeatles.tistory.com/,"'프로젝트', '디딤돌', '사업', '독특', '마을', '주민', '센터', '미술', '지역', '감천만', '안내', '경관', '예술인', '시작', '감천문화마을'"
202106,감천문화마을,펌킨팬츠,"&lt;<b>감천문화마을</b>&gt; 어린왕자와 여우, 물고기, BTS 벽화","나가 마을버스 1-1, 서구2, 서구2-2 를 타고 감정초에서 하차하면 된대요. 아미동 비석문화마을도 근처..!... 마을로 변모해서 너무 다행이고 고맙습니다. 알록달록 예쁜 집들 아이 러브 감천 <b>감천문화마을</b>...",https://blog.naver.com/pumpkinpant,"'를', '마을', '하차', '문화', '마을버스', '다행', '감정', '아미동', '비석', '변모', '집', '감천', '러브', '아이', '서구', '감천문화마을', '근처'"
202106,감천문화마을,쑤제이world,"<b>감천문화마을</b> 부산 여행 코스추천; 부산어린왕자,벽화마을...",<b>감천문화마을</b> 도착! 초입부터 감천마을 특유의 아기자기한 감성이 가득하죠! 예쁘다 예쁘다를... 예쁜 마을이 어떻게 조성되기 시작했을까 궁금해져서 찾아봤어요. 이런 도시 문화 조성 사업 덕에 이렇게...,https://blog.naver.com/tesslove2000,"'사업', '마을', '문화', '조성', '감성', '도시', '예쁘다', '특유', '덕', '초입', '감천', '도착', '시작', '감천문화마을'"
202106,감천문화마을,양재댁 마실,[부산] #<b>감천문화마을</b> #마을미술프로젝트#작은박물관,19.8.25 비석<b>문화마을</b>을 지나면 급 발랄해짐 시끌벅적 알록달록 감내어울터 아트월 감내포에서 <b>마을</b>로 아트 뿜뿜 <b>감천</b>경로당 공영주차장 별 보러 가는 계단 이길이 맞습니다.. ㄷㄷ 수국 평화 다른생각을...,https://blog.naver.com/punkyfunny,"'ㄷ', '공영주', '차장', '경로당', '아트', '급', '생각', '계단', '감', '평화', '마을', '문화', '길', '별', '감천', '내포', '월', '비석', '수국'"
202106,감천문화마을,Just keep swimming,"부산 <b>감천문화마을</b> 베이커리카페, 감천제빵소 - 달빵...",맛있는데 모르는 맛은 아니었다. 그리고 구운도넛 2.0 우유랑 먹으면 딱 좋을 것 같은. 카페에서 음료와 함께 먹었으면 좋았을 것 같은데 빠르게 움직이느라 그게 참 아쉬웠던 <b>감천문화마을</b> 안 감천제빵소.,https://blog.naver.com/adoreyou_31,"'맛', '제빵', '소', '카페', '도넛', '우유', '감천', '음료', '안', '감천문화마을'"
202106,감천문화마을,해피휴의 일상,부산 벽화마을/<b>감천문화마을</b>/부산가볼만한곳,7년 전 오늘 부산 벽화마을/<b>감천문화마을</b>/부산가볼만한곳 용두산과 부산항 그리고 감천항의 확 트인 전망을 자랑하는 부산의 벽화마을인 <b>감천문화마을</b>.... 2009년 이후 빈 집으로 예술공간 16개를 만들고...,https://blog.naver.com/nju121,"'이후', '마을', '부산항', '공간', '전망', '벽화', '항의', '용두산', '자랑', '집', '예술', '화마', '감천', '전', '벽', '감천문화마을', '부산'"
202106,감천문화마을,당신의 일상은 안녕한가요?,"부산 가볼만한곳, 요트투어 요트와 <b>감천문화마을</b> 블루라인파크 등","감천마을을 대표하는 작품은 나인주 작가의 어린왕자와 사막여우. <b>감천문화마을</b> 최고의 포토존이죠. <b>감천문화마을</b>, 여기가 바로 뷰포인트  3. 블루라인파크 주소 : 부산 해운대구 달맞이길62번길 13 전화번호...",https://blog.naver.com/parangusl_,"'포인트', '전화', '대표', '주소', '사막여우', '번호', '최고', '감천문화마을', '마을', '존', '포토', '라인파크', '길', '왕자', '해운대구', '작품', '감천', '뷰', '달맞이', '작가', '블루', '부산'"
202106,감천문화마을,레이니☔Rainy,[ 부산 ] <b>감천문화마을</b>,여기가 <b>감천문화마을</b>의 시그니처??ㅋㅋ 어린왕자 포토존이에요~ 마을이 훤히 내려다보이는~~ 뭔가 다 그림같고 액자같고ㅋ 작은 가게들도 많이 있었는데 문을 열지않은곳도 많았어요~ 사랑해벽화도있네요...,https://blog.naver.com/pado19,"'가게', '마을', '액자', '존', '포토', '그림', '왕자', '벽화', '시그', '사랑', '문', '감천문화마을', '곳'"
202106,감천문화마을,늘 지금처럼,[ 부산 여행] 부산 &quot;<b>감천 문화 마을</b> &quot; / 부산 가볼만 한곳,구입 #감천제빵소 #달빵 #<b>감천문화마을</b>달빵 맛은 그냥 쏘쏘 굳이 사먹을필요는 없을듯 #<b>감천문화마을</b>포토존 엄빠랑 왔으면 어림도 없엇을 #운세마차 할무니 꼬셔서 획득 예전엔 사람너무많아서 엄두도 못낸...,https://blog.naver.com/barboy0102,"'빠', '쏘', '빵', '사람', '예전', '필요', '엄두', '어림', '맛', '구입', '할무니', '감천문화마을', '달', '존', '포토', '제빵', '감천', '획득', '운세', '소', '엄', '마차'"
202106,감천문화마을,想像의 숲,꼭 가봐야 할 관광명소 100'중 하나인《<b>감천문화마을</b>》,선정된 8곳은 △해안 절경에 심취할 수 있는 '태종대' △한국의 마추픽추로 불리는 '<b>감천문화마을</b>... 이어 2010년 ‘미로미로(迷路迷路) 골목길 프로젝트’를 통해 빈 집을 문화 공간으로 개선하고 감천마을의...,https://jsksoft.tistory.com/,"'한국', '迷路', '개선', '곳', '프로젝트', '해안', '마추', '선정', '감천문화마을', '태종대', '마을', '미로', '문화', '공간', '집', '골목길', '감천', '픽추', '심취', '절경'"
202106,감천문화마을,심리학자 마이지니의 현실 돌봄일기,"부산 <b>감천문화마을</b> 5: 어린 왕자와 사막의 여우, 천덕수 우물",#어린_왕자와 여우가 <b>감천문화마을</b>을 내려다보고 있다. #나인주 작가의 작품이다. 온 마을이... 포토존에서 내려다 본 <b>감천문화마을</b>이다. 등대를 지나서 조금 내려오니 #감천문화역이 있는데 역시 아직 닫혀...,https://blog.naver.com/4flow,"'인주', '여우', '마을', '존', '포토', '작가', '등대', '문화', '왕자', '역', '작품', '감천', '감천문화마을'"
202106,감천문화마을,백자매가 사는 세상,부산 여행 코스 추천 <b>감천문화마을</b> 장림포구(부네치아) 데이트,이 모든것들이 2009년부터 시작해 세월에 걸쳐 지금은 문화마을로 탄생했다는거죠. 하늘마루 전망대에서 사진 실컷 찍고 하얀 눈이 소복히 쌓인 <b>감천문화마을</b> 사진이 담긴 예쁜 엽서 선물도 받아왔어요....,https://blog.naver.com/unyoung3155,"'마루', '마을', '세월', '문화', '선물', '눈', '하늘', '사진', '탄생', '전망대', '엽서', '시작', '감천문화마을'"
202106,감천문화마을,지적호기심.활자중독.새로운 시도,부산여행 액티비티 블루라인과 <b>감천문화마을</b>,도보 3분쯤 <b>감천문화마을</b> 카페 한국전쟁에서 피난민들이 정착했던 달동네들 부산에 평지가 부족한 듯 곳곳에 언덕이 많고 와 여기에 아파트를 지었네 하는 곳들이 있습니다. 요즘에는 이렇게 오래된 곳에...,https://blog.naver.com/dicecasts,"'한국', '피난민', '달', '도보', '곳', '평지', '요즘', '카페', '곳곳', '부산', '언덕', '전쟁', '동네', '부족', '아파트', '감천문화마을', '정착'"
202106,감천문화마을,집에가고싶다,부산 <b>감천 문화마을</b>,날씨가 좋아서 <b>감천 문화마을</b>에 갔다왔다 아마도 초등학교를 고쳐 만든 꽤 큰 공영 주차장이 있다... 가게들이 많이 사라지고 또 새롭게 생긴거 같다 아마도 여기가 문화마을에서 제일 핫한 포인트일텐데 운세...,https://blog.naver.com/ibk0804,"'가게', '운세', '포인트', '마을', '문화', '날씨', '초등', '학교', '공영', '주차장', '핫', '감천'"
202106,감천문화마을,수줍은 여행이야기,부산 <b>감천문화마을</b> 무료 포토존 이용하기,무료포토존 우리집 문화마을 감내어울터 방향 <b>감천문화마을</b> 한눈에 담고 싶다면 꼭 들려보세요. 시민놀이터 구경 다하고 학교방향으로 올라가는길에 또 우연히 만난 무료포토존 우리집. 실내로 들어가면...,https://blog.naver.com/polishied,"'마을', '한눈', '문화', '포토', '존', '시민', '놀이터', '학교', '길', '구경', '집', '실내', '무료', '방향', '감천문화마을'"
202106,감천문화마을,행복물결 넘실대는 여행이야기,부산 여행코스 <b>감천문화마을</b> 태종대 수국축제 포함 6코스,"부산 여행코스 <b>감천문화마을</b> 태종대 수국축제 포함 6코스 <b>감천문화마을</b>, 태종대, 송도 케이블카 등... 마을에서 만난 '감천과 하나 되기'라는 제목의 조형물도 사진 찍기 좋은 곳이다. 도보 1분 거리에 버스...",https://blog.naver.com/nailstan,"'도보', '제목', '곳', '여행', '케이블카', '조형물', '송도', '사진', '거리', '축제', '감천문화마을', '태종대', '버스', '마을', '감천', '코스', '수국', '포함', '부산'"
202106,감천문화마을,지우집 소소한 이야기,<b>감천문화마을</b>/송도용궁구름다리,부산 살면서 <b>감천문화마을</b> 처음으로 가봄 날씨가 너무 좋아서 기분좋았음 <b>감천문화 마을</b> 주차는 감정초등학교 공영주차장에 주차하면된다 바로 앞에 있고 신호등만 건너면됨 시기가 시기인지라 사람은...,https://blog.naver.com/sorj1101,"'앞', '초등', '감정', '사람', '기분', '부산', '처음', '주차', '공영', '감천문화마을', '마을', '문화', '봄', '감천', '시기', '날씨', '학교', '주차장', '신호등'"
202106,감천문화마을,밤을 비추는 별,부산여행_알록달록 <b>감천문화마을</b>_탁트인 전망대와 예쁜 벽화...,<b>감천문화마을</b>에서 꼭 가봐야하는 곳! 하늘마루. 감천마을을 한눈에 볼 수 있는 곳이다. 입구에서 조금만 올라가면 하늘마루로 올라갈 수 있는 곳이 있다. 올라가는 동안 예쁜 것들이 많았다. 특히 저 물고기...,https://blog.naver.com/jfree1042,"'입구', '마루', '마을', '한눈', '동안', '물고기', '하늘', '감천', '감천문화마을', '곳'"
202106,감천문화마을,★,[부산여행] 2박3일 부산여행 첫째날 _ 부산 <b>감천문화마을</b>...,감천문화역을 지키는 역장님이신가요? 졸고 계신건가요? <b>감천문화마을</b>에 있는 고양이 벽화가 그려진 휴식공간 마을 곳곳이 아기자기하게 이쁘다. 사진 찍기 좋은 작품과 공간들도 많아서 예쁜 여행 인증샷을...,https://blog.naver.com/jibi1108,"'휴식', '고양이', '마을', '역장', '여행', '문화', '공간', '인증', '역', '샷', '벽화', '곳곳', '사진', '작품', '감천', '감천문화마을'"
202106,감천문화마을,궁금한 세상을 찾아 떠나는 부자,더 플레이트(The Plate-<b>감천문화마을</b>),"다들 그렇게 생각하고 있을텐데 , 부산 <b>감천문화마을</b>에 이 이름에 걸맞는 레스토랑을 간단히 소개한다.... 역사적인 골목길을 따라 걷다보면 만나는 다양한 얘기거리들이 마을 가득하니 있는 곳에서 만난 작은...",https://blog.naver.com/kojok1,"'마을', '곳', '역사', '생각', '레스토랑', '소개', '이름', '골목길', '얘기', '거리', '감천문화마을', '부산'"
